Domain,Having_IP,Have_At_Sign,URL_Length,URL_Depth,Redirection,HTTP_Domain,Tiny_URL,Prefix_Suffix,Iframe,Mouse_Over,Right_Click,Forwarding,Label
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
elamaria.net,0,0,0,2,0,0,0,0,1,1,1,1,phishing
jimryky.blogspot.com,0,0,0,3,0,0,1,0,0,0,1,0,phishing
tsdesignstudio.net,0,0,1,4,0,0,0,0,0,0,1,0,phishing
atttaccctounntsssc.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
lowmanids.buzz,0,0,1,4,0,0,0,0,1,1,1,1,phishing
email302.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,phishing
kidms.com,0,0,1,7,0,0,0,0,0,0,1,0,phishing
es.monclershop.top,0,0,0,0,0,0,0,0,1,1,1,1,phishing
proxyx.ru,0,0,0,0,0,0,0,0,0,0,1,0,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
zarinakhan.net,0,0,1,4,0,0,0,0,1,1,1,1,phishing
cwmrc.org,0,0,0,2,0,0,0,0,1,1,1,1,phishing
1073.co.jp,0,0,1,3,0,0,0,0,1,1,1,1,phishing
manage.account.service.verfcintrnappsxid.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
ktplasmachinery.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
paluddipizzabrasil.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
hrweb99.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
porquebiotecnologia.com.ar,0,0,1,7,0,0,0,0,0,0,1,0,phishing
ku365-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
47.89.46.18,0,0,0,0,0,0,0,0,1,1,1,1,phishing
beardblast.com,0,0,0,2,1,0,1,0,1,1,1,1,phishing
motoincontroepoca.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
vintostal.pl,0,0,0,0,0,0,0,0,0,0,1,0,phishing
brighant.com,0,0,0,1,0,0,1,0,1,1,1,1,phishing
storage.googleapis.com,0,0,1,3,0,0,1,0,0,0,1,0,phishing
paramounthealthcare-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
1drv.ms,0,0,1,2,0,0,0,0,0,0,1,0,phishing
ip-socialmedia.com,0,0,1,6,0,0,0,1,1,1,1,1,phishing
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,0,0,1,0,phishing
buyerdriver.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
textileben.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
lucidfestival.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
via.bcpsms.vip,0,0,0,0,0,0,0,0,1,1,1,1,phishing
atefnet.com,0,0,1,3,0,0,1,0,1,1,1,1,phishing
ebay.co.uk.ektabhattacharya.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
bhd-plataforma-participante.actualplataforma.com,0,0,1,0,0,0,0,1,0,0,1,0,phishing
afirehorse.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
locksmail.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
mobille-app-hiper.xyz,0,0,0,1,0,0,0,1,1,1,1,1,phishing
onedrive.live.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
beyondstateofmind.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
hindikavikssoni.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
amazon.co.jp.lgh13vds2xwsgtj8fw.club,0,0,0,0,0,0,0,0,1,1,1,1,phishing
ceska-posta.site.officiel.cz.knkdigital.com,0,0,1,1,0,0,0,1,1,1,1,1,phishing
storage.googleapis.com,0,0,1,2,0,0,0,0,0,0,1,0,phishing
micro-sales.co.uk,0,0,0,1,0,0,0,1,0,0,1,0,phishing
accurate-engineers.in,0,0,1,3,0,0,0,1,1,1,1,1,phishing
m7po.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,0,1,0,phishing
hidayat.uz,0,0,1,1,0,0,0,0,1,1,1,1,phishing
hitekscaffolding.co.uk,0,0,0,2,0,0,0,0,0,0,1,0,phishing
submitlove.com,0,1,1,2,0,0,0,0,1,1,1,1,phishing
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,0,0,1,0,phishing
donieyuhuu05.getenjoyment.net,0,0,0,1,0,0,0,0,0,0,1,0,phishing
tls.net.vn,0,0,1,6,0,0,0,0,1,1,1,1,phishing
technoroute53.xyz,0,0,0,3,0,0,0,0,1,1,1,1,phishing
51jianli.cn,0,0,1,1,0,0,0,0,0,0,1,0,phishing
associazionespaziouno.it,0,0,0,2,0,0,0,0,1,1,1,1,phishing
adexten.com,0,0,1,0,0,0,0,0,1,1,1,1,phishing
chat.whatsagp.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
safetyconsultantehs.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
i-to.cc,0,0,0,1,0,0,0,1,0,0,1,0,phishing
ffinam.com,0,0,1,4,0,0,0,0,0,0,1,0,phishing
jppost-fu.co,0,0,0,1,0,0,0,1,1,1,1,1,phishing
pmm.ac.in,0,0,0,4,0,0,0,0,0,0,1,0,phishing
webkc.dede.go.th,0,0,0,3,0,0,0,0,0,0,1,0,phishing
nectaribate.com.br,0,0,1,3,0,0,0,0,1,1,1,1,phishing
acct-scsouthmountain-inv.net,0,0,1,3,0,0,0,1,1,1,1,1,phishing
prsicilacap.org,0,0,0,1,0,0,0,0,1,1,1,1,phishing
lonestarsanitation.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
umconnectumt-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
jabbmanagement.com,0,0,0,1,0,0,1,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
optest0.hot-profile.com,0,0,1,6,0,0,0,1,1,1,1,1,phishing
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,phishing
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
marires.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
start.me,0,0,0,3,0,0,0,0,0,0,1,0,phishing
adhindia.in,0,0,0,1,0,0,0,0,0,0,1,0,phishing
group-whatsapss.zzux.com,0,0,0,1,0,0,1,1,0,0,1,0,phishing
nuportrobotics.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
officesetupsupport365.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
refailogistics.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
boutiquecars.gr,0,0,1,7,0,0,0,0,1,1,1,1,phishing
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,1,1,1,1,phishing
sia.cv,0,0,0,3,0,0,0,0,0,0,1,0,phishing
usaalogin.tumblr.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
anon.to,0,0,0,1,0,0,0,0,0,0,1,0,phishing
whaatsapp.ygto.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
lachambredezoe.fr,0,0,0,0,0,0,0,0,1,1,1,1,phishing
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
trinx30.joomla.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
susai.ro,0,0,1,7,0,0,0,0,1,1,1,1,phishing
helda.by,0,0,0,2,0,0,0,0,0,0,1,0,phishing
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,0,1,1,phishing
fullthrottlebottles.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
gordonng.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,0,0,1,0,phishing
sparkpassedecom.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
auslaufen.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
dzd.rksmb.org,0,0,1,4,0,0,1,0,1,1,1,1,phishing
spatialsys.com.ru,0,0,0,3,0,0,0,0,1,1,1,1,phishing
ambious.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
akilili.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
recover-paypal.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,0,0,1,0,phishing
dashboardnottinghamshire.co.za,0,0,0,1,0,0,0,0,1,1,1,1,phishing
timothycastleman.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
173.212.240.54,0,0,0,2,0,0,0,0,1,1,1,1,phishing
dhlaexpdeliver.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
779zt.csb.app,0,0,0,0,0,0,0,0,0,0,1,0,phishing
alteodolcini.com,0,0,0,5,0,0,0,0,1,1,1,1,phishing
ahmadnawaz.org,0,0,0,2,0,0,0,0,1,1,1,1,phishing
fosforlumarket.com,0,0,1,3,0,0,1,0,1,1,1,1,phishing
peaceau.org,0,0,0,3,0,0,0,0,0,0,1,0,phishing
restaurantelabarquita.com,0,1,1,2,0,0,0,0,1,1,1,1,phishing
beetleart.com.tr,0,0,0,2,0,0,1,0,0,0,1,0,phishing
zohrajabeen.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
email2-server-0utlook.gq,0,1,1,2,1,0,0,1,1,1,1,1,phishing
autismtts.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,0,0,1,0,phishing
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
decifra.com.br,0,0,1,3,0,0,0,0,0,0,1,0,phishing
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,0,0,1,0,phishing
maniafm.cl,0,0,0,1,0,0,0,0,1,1,1,1,phishing
batumi.net,0,0,0,3,0,0,0,0,1,1,1,1,phishing
barogaleria.com,0,1,1,5,0,0,0,0,0,0,1,0,phishing
sempreaberto.com.br,0,0,0,4,0,0,0,0,1,1,1,1,phishing
artexport.com.vn,0,0,1,7,0,0,1,0,0,0,1,0,phishing
grubbwhatsapp.dns04.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
theaquaticmall.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
avenuebeautyla.com,0,0,1,9,0,0,0,0,0,0,1,0,phishing
theycangetitdone.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
pd-iskra-lj.si,0,0,1,3,0,0,0,1,0,0,1,0,phishing
mobile-personalite30hrs.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
docs.google.com,0,0,1,7,0,0,0,0,0,0,1,0,phishing
interestingfurniture.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
locksmail.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
po.do,0,0,0,1,0,0,0,0,1,1,1,1,phishing
jcarmoeventos.com.br,0,0,1,4,0,0,0,0,1,1,1,1,phishing
deal8282.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
tvr.cl,0,0,0,3,0,0,0,0,0,0,1,0,phishing
ilcdelhi.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
zxe32szefr3.000webhostapp.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
resolvemyaccount-paypal.casacam.net,0,0,0,0,0,0,0,1,1,1,1,1,phishing
palletsolutions.ca,0,0,0,2,0,0,0,0,0,0,1,0,phishing
art-sticker.fr,0,0,1,4,0,0,0,1,1,1,1,1,phishing
ersfilter-my.sharepoint.com,0,0,1,7,0,0,1,1,0,0,1,0,phishing
mail.offerzforyou.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
marketinghbt-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
futureofiran.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
scom2016.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
equinsight.com,0,0,0,2,0,0,1,0,0,0,1,0,phishing
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,0,0,1,0,phishing
assine.jcdigital.com.br,0,0,0,1,0,0,0,0,0,0,1,0,phishing
aboutcaucus.co.za,0,0,0,2,0,0,0,0,1,1,1,1,phishing
chrischan.net,0,0,0,1,0,0,0,0,0,0,1,0,phishing
mmagaluofertashoje.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
gilleslekeu.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
site2.20071831.brim.ru,0,0,1,6,0,0,0,0,1,1,1,1,phishing
csknow.clicknkids.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
vk.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
investexperience.co,0,0,1,2,0,0,0,0,1,1,1,1,phishing
restaurantelabarquita.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
aqw-que-sua-semana-esta-top.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
rudiguvenlik.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
thechristianreferralnetwork.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
cellidplus.com,0,0,0,5,0,0,0,0,1,1,1,1,phishing
fresleitlie.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
rockysite.net,0,0,0,1,0,0,0,0,0,0,1,1,phishing
vanillaprepaycard.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
336fm-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
bimsalasim.de,0,0,1,4,0,0,0,0,1,0,1,0,phishing
betasusgirisburasi.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
obecimso.net,0,0,1,8,0,0,0,0,0,0,1,0,phishing
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,1,1,1,phishing
kfph.co.za,0,0,0,3,0,0,0,0,1,1,1,1,phishing
caixa.gov.informativo.cx,0,0,0,0,0,0,0,0,1,1,1,1,phishing
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
prouns.rs,0,0,0,2,0,0,0,0,1,1,1,1,phishing
sites.google.com,0,0,0,2,0,0,0,0,0,0,1,1,phishing
sua-mae-merece-tudo.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
queenofsabaofficial.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
satkaniaiit.com,0,0,0,2,0,0,1,0,1,1,1,1,phishing
go.pardot.com,0,0,1,5,0,0,1,0,0,0,1,0,phishing
x2mqj8a.app.link,0,0,1,1,0,0,0,0,0,0,1,0,phishing
deportesherranz.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
kishblackdolphin.ir,0,0,1,5,0,0,0,0,1,1,1,1,phishing
twowheelcool.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
weigh.rebuildingok.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
comocurarhemorroides.org,0,0,0,1,0,0,0,0,1,1,1,1,phishing
mythree3billing.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
rishtapao.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
theoutlet66mall.com,0,1,1,3,0,0,0,0,0,0,1,0,phishing
theingredients.net,0,0,0,2,0,0,0,0,0,0,1,0,phishing
dipelnet.com.br,0,0,0,3,0,0,1,0,0,0,1,1,phishing
onedrive.live.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
atendimento.rnp.br,0,0,1,2,0,0,0,0,0,0,1,0,phishing
orioncoreltd.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
hotflighttickets.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
bonobcp.aregistros.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
n-change.net.,0,0,0,0,0,0,0,1,0,0,1,0,phishing
toaletaeco.ro,0,0,1,5,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
vkstickerc.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
itaucomvoce.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
theingredients.net,0,0,0,2,0,0,0,0,0,0,1,0,phishing
rehobothevangelisticchurch.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
brussel-airport.be,0,0,0,1,0,0,0,1,1,1,1,1,phishing
realchef.com.au,0,0,1,6,0,0,0,0,1,1,1,1,phishing
123.242.172.6,0,1,1,2,0,0,0,0,1,1,1,1,phishing
honda4fun.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
energiaysistemas.com.sv,0,0,1,3,0,0,0,0,1,1,1,1,phishing
embassyhotelguntur.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
okseurope.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
dbsdemoonline.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
juntose.afterlivre.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,0,1,0,phishing
nasih-network.com,0,0,1,4,0,0,0,1,0,0,1,0,phishing
mudahpayroll.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
digiprobeindonesia.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
mootah-medical.com,0,1,1,1,0,0,0,1,0,0,1,0,phishing
itaucomvoce.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,0,0,1,0,phishing
asabagreen.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
destaques-offer1.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
etecindsvc.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
orientationinlaws.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
caviarkelp.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
rembousement-eformulaire-impots-gouv-fr.com,0,0,1,4,0,0,0,1,1,1,1,1,phishing
elettricistapavia.it,0,0,1,3,0,0,0,0,0,0,1,0,phishing
appleid.apple.com-sa.pm,0,0,0,1,0,0,0,1,1,1,1,1,phishing
martazancanaro.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
globallcom.df.r.appspot.com,0,0,0,1,0,0,1,0,0,0,1,0,phishing
disq.us,0,0,1,0,0,0,0,0,0,0,1,0,phishing
brsul.tk,0,0,0,2,0,0,0,0,1,1,1,1,phishing
registroquedatencasabn.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
gawvs.in,0,0,1,3,0,0,0,0,0,0,1,0,phishing
53.com-id9533371.thoughtoholics.net,0,0,1,2,0,0,0,1,1,1,1,1,phishing
educacion.rionegro.gov.ar,0,0,1,10,0,0,0,0,0,0,1,0,phishing
owa.bargainsfinder.me,0,0,1,2,0,0,0,0,0,0,1,0,phishing
signin-ea.cz,0,0,0,1,0,0,0,1,1,1,1,1,phishing
phantaweemall.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
caringkidspreschool.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
fb-recovery-10000076914-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,phishing
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
alergiaalpolen.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
group.agriparts.kz,0,1,1,2,0,0,0,0,1,1,1,1,phishing
goodwincompany-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
sandspilot.com,0,0,1,3,0,0,1,0,1,1,1,1,phishing
truckcalling.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
zonasegvrabetas2-bcpi2.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
nuportrobotics.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
amazon.co.jp.32sd1g35w4hr684h5er4er85674hje68r41er485er5t41erj856t4er56456rh.buzz,0,0,1,0,0,0,0,0,1,1,1,1,phishing
southcut.com.au,0,0,1,4,0,0,1,0,1,1,1,1,phishing
three.co.uk.session-id-jnwij293i8977dsn55688hga8669nd194jaj0ap889.dashbuy.rw,0,0,1,0,0,0,0,1,1,1,1,1,phishing
sucursalpersonas.2gruponbancolombia.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
amex.alert.account.logogistics.com.au,0,0,1,2,0,0,0,0,1,1,1,1,phishing
golfballsonline.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
zaliaskaimas.lt,0,0,0,1,0,0,0,0,1,1,1,1,phishing
136529658150328413.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
diathermiki.gr,0,0,1,5,0,0,0,0,0,0,1,0,phishing
ec88187521db297de8d18531d972cb5f4f0a47af.000webhostapp.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
zonehmirrors.org,0,0,1,6,0,0,0,0,0,0,1,0,phishing
camadanyapimalzemeleri.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
oninet.al,0,0,1,5,0,0,0,0,1,1,1,1,phishing
bcpzonasegurabeta.viabcp.com.luckybonu.com,0,0,1,1,0,0,0,0,1,1,1,1,phishing
truckcalling.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
crowleprimary-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
cakeurl.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
rusikona.pro,0,0,0,2,0,0,0,0,1,1,1,1,phishing
gogeohealth.net,0,0,0,3,0,0,0,0,1,1,1,1,phishing
loveskinhub.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
kovolem.cz,0,0,1,1,0,0,0,0,0,0,1,0,phishing
db.mailtrackpro.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
autismtts.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
14.140.233.72,0,0,0,1,0,0,0,0,1,1,1,1,phishing
0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,1,0,phishing
trycombatnutrition.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
bankcampuscareers.tal.net,0,0,1,5,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
usaa.staging.rxhealthinsurance.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
prathamexports.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
sidreriagalastur.es,0,0,1,3,0,0,0,0,1,1,1,1,phishing
marcelo.it,0,0,1,5,0,0,0,0,0,0,1,0,phishing
appelsmsreception.webador.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
nordichairistanbul.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
vlazonaseguraabetabcp.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
columbiaps-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
particulares.santander.totta-santa.info,0,0,0,0,0,0,0,1,1,1,1,1,phishing
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
xn--bankofmerca-3ij68171c.vg,0,0,0,0,0,0,0,1,0,0,1,0,phishing
ateksisportal.com,0,1,1,7,0,0,0,0,0,0,1,0,phishing
mikesacs.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
truustetc.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
iptf.ir,0,0,1,4,0,0,0,0,1,1,1,1,phishing
ww1.prominentlygifts.loan,0,0,0,0,0,0,0,0,1,1,1,1,phishing
app-original.wpdevcloud.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
nouis.duckdns.org,0,0,0,1,0,0,0,0,1,1,1,1,phishing
35.239.229.191,0,0,0,1,0,0,0,0,1,1,1,1,phishing
torontoautismservices.ca,0,0,1,7,0,0,0,0,0,0,1,0,phishing
secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn,0,0,1,1,0,0,0,1,1,1,1,1,phishing
damascus1.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
godrejs-southestate-okhla.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
endo.ba,0,0,1,3,0,0,0,0,0,0,1,0,phishing
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
ronaldjamesgroup.co,0,0,1,5,0,0,0,0,0,0,1,0,phishing
atualizarboletos.org,0,0,0,1,0,0,0,0,1,1,1,1,phishing
mycarauctionad.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
bimovia.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
reception-vocale-smsmobile.webador.com,0,0,0,0,0,0,0,1,0,0,1,0,phishing
scotiabank-com-mx.acceso-cliente.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
paypal-support-help-inc.blogspot.be,0,0,0,0,0,0,0,1,0,0,1,0,phishing
ukbusinessdaily.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
stoaconsultores.es,0,1,1,6,0,0,0,0,1,1,1,1,phishing
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,phishing
theapple-tech.com,0,0,0,1,0,0,0,1,0,0,1,0,phishing
casacivilcegovbr.moonfruit.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
storage.googleapis.com,0,0,1,2,0,0,0,0,0,0,1,0,phishing
rakuten.co.jp5.memberonlineprimesuscodec.xyz,0,0,1,3,0,0,0,0,1,1,1,1,phishing
telegra.ph,0,0,0,1,0,0,0,0,1,1,1,1,phishing
1drv.ms,0,0,0,2,0,0,0,0,0,0,1,0,phishing
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
espaceclientv1.fr,0,0,1,5,0,0,0,0,1,1,1,1,phishing
roxburycommunitycolleg798-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,0,1,0,phishing
ehan.org,0,0,1,4,0,0,0,0,0,0,1,0,phishing
saatsaat.com,0,0,0,1,0,0,1,0,0,0,1,0,phishing
dev.nortoncommercial.com.gowpsite.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
dfj484847800m93-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,phishing
